,RawContent,Sentiment
1614,"['entonces', 'bien', 'indicar', 'smn', 'cambio', 'climatico', 'simplemente', 'condicion', 'dar', 'regularidad']",1
1615,"['poder', 'contribuir', 'lucha', 'cambio', 'climatico', '🌎']",1
1616,"['capitanbitcoin', 'autentico', 'cambio', 'climatico']",1
1617,"['unlock', 'alpha', 'access', 'invest', 'in', 'the', 'founder', 'edition', 'for', 'smitir', '2', 'join', 'the', 'divine', 'showdown', 'rewrite', 'history']",1
1618,"['davidsantosvlog', 'perdon', 'david', 'santo', 'paparrucha', 'leo', 'cambio', 'climatico', 'pongo', 'nervio']",1
1619,"['kurobber', 'mismo', 'cambio', 'climatico', 'ir', 'decir']",1
1620,"['nuevo', 'york', 'max', 'puig', 'vicepresidente', 'ejecutivo', 'consejo', 'nacional', 'cambio', 'climatico', 'dicto', 'tarde', 'sabado', 'magistral', 'conferencia', 'titulado', 'clima', 'crisis', 'desafio', 'cambio', 'climatico', 'republico', 'dominicano', 'new', 'york']",1
1621,"['alanredick1', 'joseagueropy', 'ultimo', 'krakatoa', 'registrado', 'solo', 'ocurrio', 'hacer', 'menos', '2', 'siglo', 'si', 'saber', 'hacer', 'analisis', 'cambio', 'climatico', 'real', 'deber', 'ver', 'todo', 'causa', 'naturaleza', 'vivo', 'cambiar', 'tiempo', 'hombre', 'nunca', 'poder', 'manejar', 'naturaleza']",1
1622,"['carlosfontclar', 'despues', 'decir', 'cambio', 'climatico', 'invento']",1
1623,"['hangtown', 'trailer', 'jawdropping', 'opening', 'get', 'ready', 'to', 'embark', 'on', 'this', 'humorous', 'journey', 'yourar', 'bound', 'to', 'laugh', 'until', 'your', 'stomach', 'hurt', '▶', 'watch', 'full', 'mv', 'hangtown', 'trailer', 'daxiong', 'daxiongoriginal', 'popmusic', 'mustlisten2024', 'hitsong']",1
1624,"['andalucia', 'permitir', 'hotel', 'llenir', 'piscina', 'verano', 'cambio', 'prohibirar', 'hacer', 'particular', 'bloque', 'vivienda', 'decir', 'cualquiera', 'comunidad', 'vecino', 'vivo', 'cerca', 'hotel', 'solo', 'podra', 'oir', 'agua']",1
1625,"['🎯', 'diferencia', 'calentamiento', 'global', 'cambio', 'climatico']",1
1626,"['demostracion', 'perfecto', 'cambio', 'climatico']",1
1627,"['futuro360', 'resumen', 'semanal', 'cientifico', 'elefante', 'ritual', 'nuevo', 'especie', 'pudu', 'estrago', 'provocado', 'cambio', 'climatico', 'leer', 'mas', 'aca', '👇']",1
1628,"['lilloterés', 'negar', 'cambio', 'climatico']",1
1629,"['encuesta', 'revelo', 'q', 'cambio', 'climatico', 'encabezar', 'preocupación', 'ambiental', 'argentino', 'ciudadano', 'considerar', 'q', 'ley', 'pai', 'suficientemente', 'estricto', 'castigar', 'dañar', 'ambiente', '876', 'dirigido', 'x', 'marioriordo']",1
1630,"['puntual24h', 'claramente', 'culpa', 'cambio', 'climatico']",1
1631,"['objetivo', 'climatico', 'proteccion', 'comunidad', 'vulnerable', 'cambioclimatico', 'costoso', 'requerir', '💰', 'financiamientoclimatico', 'tambien', 'requerir', 'tener', 'perspectiva', 'genero', 'explicar', '👇']",1
1632,"['cambio', 'climatico', 'xo']",1
1633,"['cambio', 'climatico', 'desafiar', 'estadistica', '🌡', 'descubrir', 'decir', 'dato', 'poder', 'prepararno', 'cambioclimatico', 'estadistica', '📖']",1
1634,"['rinaldosl', 'siempre', 'quedar', 'excusa', 'cambio', 'climatico']",1
1635,"['angelcasillar', 'calentamiento', 'global', 'cambio', 'climatico']",1
1636,"['si', 'revisa', 'oficín', 'cambio', 'climatico', 'dar', '5000', 'millón', 'genero', 'diversidad', '5500', 'millón', 'woowwwww', 'prioridad', 'santar', 'fe']",1
1637,"['desarrollir', 'mesa', 'trabajar', 'representante', 'universidad', 'lund', 'suecia', 'dialogar', 'proyecto', '“', 'confrontar', 'cambio', 'climatico', 'escasez', 'agua', 'perdido', 'biodiversidad', 'alternativa', 'comunidad', 'rural', 'camino', 'sostenibillidad', '”']",1
1638,"['rcachanosky', 'karinalmariani', 'plan', 'global', 'nwo', 'agrego', 'cambio', 'climatico', 'dinero', 'digital']",1
1639,"['argentodarth', 'agustinromm', 'país', 'desarrollado', 'ley', 'ambiental', 'cuidar', 'lugar', 'estar', 'pod', 'destruir', 'vo', 'querer', 'recurso', 'acabar', 'cambio', 'climatico', 'dar', 'mas']",1
1640,"['fisico', 'admitir', 'dios', 'q', 'manipular', 'ley', 'inquebrantabl', 'cambio', 'climatico', 'demostracion', 'claro', 'ley', 'd', 'fisico', 'ser', 'vivo', 'merced', 'si', 'valor', 'cambiar', 'comportamiento', 'd', 'gas', 'igual', 'aire', 'agua', 'gas', 'calor', 'influir']",1
1641,"['impacto', 'cambio', 'climatico', 'salud', '“', '50', 'poblacion', 'ir', 'presentar', 'algun', 'tipo', 'enfermedad', 'alergico', '”']",1
1642,"['pasar', 'yellowstonar', 'quieres', 'saber', 'pasar', 'russia', 'cual', 'lugar', 'mas', 'peligroso', 'tierra', 'cambioclimatico', 'noticiasclimatica']",1
1643,"['asiqueta', 'igual', 'apareciar', 'febrero', 'ver', 'cambio', 'climatico', 'afecto']",1
1644,"['invierte', 'seguridad', 'rentabilidad', 'positivo', '100', 'proyecto']",1
1645,"['1mar', 'conarezulia', 'imparqu', 'jpsuv', 'cnae', 'realizar', 'sensibilizacion', 'ambiental', 'cambio', 'climatico', 'jornada', 'plantacion', 'unidad', 'educativo', 'nacional', 'carmar', 'americo', 'fernandez', 'leoni', 'ubicado', 'parroquia', 'domitilar', 'flor', 'municipio', 'sar', 'francisco']",1
1646,"['🚨', 'necesitar', 'colombia', 'mitigar', 'cambio', 'climatico', 'segun', 'informir', '«', 'accion', 'climatico', '2023', '»', 'requerir', 'acelerar', 'acción', 'reducir', 'emisión', 'gas', 'efecto', 'invernadero', 'intensificar', 'eliminacion', 'carbono']",1
1647,"['yildaliziar', 'si', 'existir', 'acción', 'infructuosa', 'manifestar', 'él', 'pared', 'estario', 'hablar', 'tema', 'acto', 'manchar', 'vidrio', 'sopa', 'hacer', 'globalmente', 'hablar', 'cambio', 'climatico']",1
1648,"['podcast', '𝗖𝗼𝗻', '𝗖𝗶𝗲𝗻𝗰𝗶𝗮', '𝗩𝗶𝗱𝗮', 'tendra', 'invitado', 'dr', 'gorka', 'orivir', '👨', 'abordar', 'tematico', 'importante', 'vinculacion', 'cambio', 'climatico', 'salud', 'humano', 'planeta', '📆', 'martes', '1232024', '⏰', '0800pm', '🛑', 'youtube', 'mincytvenezuelar']",1
1649,"['noticia', 'presidencia', 'firmo', 'contrato', '1200', 'millón', 'imprentar', 'nacional', 'produccion', '1', 'millon', 'ejemplar', 'periodico', '“', 'vida', '”', 'gobierno']",1
1650,"['ver', 'domingo']",1
1651,"['progreston4', 'cambio', 'climatico', 'agenda2030', 'jajajajar']",1
1652,"['🥵', 'urbanizacion', 'planificacion', 'agravar', 'impacto', 'olasdecalor', '🌳', 'poder', 'mejorar', 'entorno', 'urbano', 'hacerlo', 'mas', 'fresco', 'saludable', 'cambioclimatico', 'medioambiente']",1
1653,"['💡', 'descubrir', 'colombia', 'adapto', 'cambio', 'climatico', 'benjamin', 'quesado', 'phd', 'veronico', 'gutierrez', 'lopez', 'presentar', 'investigación', '13', 'marzo', '430', 'pm', 'mas', 'detalle']",1
1654,"['mundo', 'uba', 'importancia', 'centro', 'desarrollo', 'sostenible', 'geo', 'implicancia', 'cambio', 'climatico', 'cnnradioargentinar']",1
1655,"['zeidrenovar', 'cambio', 'climatico', '🗣']",1
1656,"['ensedeciencia', 'monicayair', 'cambio', 'climatico']",1
1657,"['lluvia', 'cambio', 'climatico']",1
1658,"['estudiante', 'master', 'ciencia', 'ambiental', 'cambio', 'climatico', 'examinar', 'identificar', 'especie', 'liquén', 'lado', 'oeste', 'peñon', 'parte', 'estudio', 'comparativo', 'unigib', 'gibraltar']",1
1659,"['perfectsar', 'cosa', 'cambio', 'climatico']",1
1660,"['region', 'ofrecido', 'arancha', 'gonzalez', 'reforma', 'necesario', 'arquitectura', 'financiero', 'internacional', 'tema', 'abordado', 'jo', 'él', 'antonio', 'ocampo', 'reto', 'financiar', 'inversión', 'necesario', 'adaptacion', 'resiliencia', 'cambio', 'climatico', 'tema', 'cubierto']",1
1661,"['decir', 'alemania', 'apartar', 'lucha', 'cambio', 'climatico', 'apostar', 'renovable', 'precipitar', 'cerrar', 'nuclear', 'defensor', 'renovable', 'comunicacion', 'ver', 'mundo']",1
1662,"['meteomostol', 'entonces', 'cambio', 'climatico']",1
1663,"['invierte', 'seguridad', 'tir', 'superior', '13', '2023', 'proyecto', 'contar', 'rentabilidad', 'positivo']",1
1664,"['p0ll0triste', 'patriciov', 'mejor', 'quedar', 'calladito', 'cambio', 'climatico', 'hacer', 'clima', 'casi', 'casi', 'impredecible']",1
1665,"['laplatamlp', 'baprovincia', 'gracias', 'ciudad', 'necesitar', 'quedar', 'tanto', 'deslucido', 'pensar', 'patrimonio', 'arboreir', 'reconforto', 'casco', 'sur', 'maltratar', 'tiempo', 'cambio', 'climatico', 'arbolado', 'abundante', 'sano', 'sero', 'proteccion']",1
1666,"['🌎', 'energia', 'limpio', 'tema', 'central', 'conversacion', 'presidente', 'gabriel', 'boric', 'secretaria', 'tesoro', 'janet', 'yellir', 'hora', 'duro', 'reunion', 'abarco', 'tambien', 'descarbonizacion', 'cambio', 'climatico', 'dfinanciero']",1
1667,"['usar', 'abrigo', 'pleno', 'veranosoy']",1
1668,"['grupo', 'investigacion', 'unioviinfo', 'relacionado', 'cambioclimatico', 'cuccuo', 'asturias2030']",1
1669,"['jairotrellez', 'petrogustavir', 'mindefensar', 'salir', 'decir', 'culpa', 'cambio', 'climatico']",1
1670,"['oposicion', 'gobierno', 'imposible', 'milei', 'reelecto']",1
1671,"['hoy', 'tarde', 'conferencia', 'politica', 'ambiental', 'desafio', 'cambio', 'climatico', 'mexico', 'ponente', 'dr', 'jo', 'él', 'sarukhaber', 'viernes', '1', 'marzo', '17', 'hora', 'claustro', 'fahhosanpablir', 'invitado', 'mambientefahho']",1
1672,"['ver', 'domingo']",1
1673,"['over', 'the', 'last', '700000', 'years', 'earth', 'saw', 'regular', 'large', 'swings', 'in', 'temperaturar', 'with', 'co2', 'varying', 'by', 'relatively', 'small', 'amount', 'it', 'should', 'be', 'obvious', 'to', 'anyonar', 'who', 'car', 'think', 'rationally', 'that', 'something', 'other', 'thaber', 'co2', 'is', 'driving', 'the', 'temperaturar', 'climatescam']",1
1674,"['ecuavisainforma', 'calentamiento', 'global', 'cambio', 'climatico']",1
1675,"['alumna', 'master', 'relación', 'internacional', 'jael', 'morena', 'reflexionar', 'acuerdo', 'alcanzado', 'cop28', 'cambioclimatico', 'medioambiente', 'posgradoceu', 'mrrii']",1
1676,"['migracion', 'cambio', 'climatico', 'mexico', 'cidh', 'magalonik', 'visitar', 'cabín', 'ludwikapaleta', 'osvbenavid', 'presentarno', 'pelicula', '“', 'noche', 'boda', '”', 'espectro', 'jtejado', 'rocoladeportivo', 'fjgtd', '📻', 'fm', '🔴']",1
1677,"['vicepresidente', 'ejecutivo', 'consejo', 'nacional', 'cambio', 'climatico', 'mecanismo', 'desarrollo', 'limpio', 'max', 'puig', 'impartio', 'conferencia', '“', 'clima', 'crisis', 'desafio', 'cambio', 'climatico', 'republico', 'dominicano', 'new', 'york', 'mundo', '”']",1
1678,"['xochitlgalvez', 'cambio', 'climatico', 'realidad', 'obligado', 'entregar', 'él', 'soberania', 'estrangero', 'ir', 'vivir', 'pueblo']",1
1679,"['nosoyelpropio', 'ahhh', 'cuestion', 'fisico', 'si', 'caer', 'cantidad', 'agua', 'sistema', 'poder', 'drenar', 'ir', 'haber', 'manera', 'poder', 'hacer', 'obra', 'cambio', 'climatico', 'rehacer', 'mvd']",1
1680,"['cambio', 'climatico', 'existir', 'inevitable', 'desafiar', 'poder', 'adaptarno', 'hacer', 'ciudad', 'aca', 'vision', '👇']",1
1681,"['mantener', 'fertilidad', 'mitigar', 'cambio', 'climatico', 'manejar', 'agroecosistema', 'videojuego', 'deber', 'mantener', 'suelo', 'mayor', 'parte', 'carbono', 'entrar', 'planta', 'metaforo', 'usar', 'trabajar', 'publicado', 'hoy']",1
1682,"['arac1021', 'exacto', 'dis', 'cambio', 'climatico', '💯']",1
1683,"['hacer', 'mejor', 'periodismo', 'cambio', 'climatico', '🤔', '✔', 'comunicar', 'causa', 'impacto', 'especialmente', 'solución', '✔', 'divulga', 'concepto', 'termino', 'especifico', 'necesario', 'comprension', 'fenomeno', 'descubrir', 'mas']",1
1684,"['ipoduje', 'riesgo', 'fisico', 'cambio', 'climatico', 'real', 'deber', 'considerar', 'él', 'tasación', 'terreno', 'inserto', 'espacio', 'alto', 'riesgo', 'incendio', 'deber', 'bajar', 'precio']",1
1685,"['nieir', 'manchar', 'entero', 'cambio', 'climatico']",1
1686,"['invierte', 'alto', 'rentabilidad', 'tir', 'superior', '13', '2023']",1
1687,"['presento', 'cambio', 'climatico']",1
1688,"['iglesiasjulio87', 'ir', 'dar', 'idea', 'acumulacion', 'consecuencia', 'cambio', 'climatico', 'secreto', 'economia', 'fosil', 'altamente', 'contaminante', 'depredadora', 'medio', 'ambiente', 'tambien', 'poblacion', 'creciente', 'exigir', 'cada', 'diar', 'mas', 'mayor', 'proceso', 'acumulacion']",1
1689,"['ciencia', 'saber', 'año', 'exacto']",1
1690,"['higuerahernar', 'error', 'niño', 'marzo', 'decir', 'niño', 'producir', 'cerca', 'navidad', 'invierno', 'agresivo', 'diferente', 'ppr', 'cambio', 'climatico', 'escuche', 'ecuavisa', 'alguien', 'inocar', 'adema', 'ineptitud', 'gads', 'infraestructura', 'planificacion']",1
1691,"['flaviososavilla', 'llamar', 'dio', 'cambio', 'climatico']",1
1692,"['losalp', 'sierranevado', 'tras', 'historico', 'nevado', 'hoy', 'coche', 'medir', '15', 'metro', 'aproximadamente', 'p', 'u', 't', 'i', 's', 'i', 'm', 'l', 'c', 'u', 'r', 'c', 'h', 'v', 'l']",1
1693,"['ver', 'domingo']",1
1694,"['hagovwave', 'regalar', 'ir', 'ser', 'salvacion', 'cambio', 'climatico', 'hacer', 'conchaber']",1
1695,"['pili20569002', 'mil', 'año', 'aun', 'hablar', 'sequia', 'cambio', 'climatico']",1
1696,"['helenaross24', 'eniorjimenez', 'viejo', 'parecer', 'q', 'consum', 'oxigeno', 'ultimamente', 'deberia', 'ayudar', 'combatir', 'cambio', 'climatico', '😊']",1
1697,"['transicion', 'energetico', 'principal', 'motor', 'combatir', 'cambio', 'climatico', 'urgente', 'acelerar', 'marcha', 'vivir', 'ambiente', 'contaminado', 'dañino', 'salud', 'ir', 'esfuerzo', 'nivel', 'local', 'encontrar', 'aqui', 'analisis']",1
1698,"['viernes', 'lastresdehoy', '1⃣', 'ine', 'aprobar', 'candidatura', 'presidencial', 'hoy', 'arrancar', 'campaña', '2⃣', 'migracion', 'efecto', 'cambio', 'climatico', 'aqui', 'cuento', '3⃣', 'sheinbaum', 'miente', 'violencia', 'proceso', 'electoral', 'ooo', 'edomex']",1
1699,"['agentesmith', 'elpai', 'hacer', 'año', 'existir', 'cuba', 'cambio', 'climatico', 'socialismo']",1
1700,"['vivir', 'consecuencia', 'cambio', 'climatico']",1
1701,"['cada', '11', 'año', 'campo', 'magnetico', 'sol', 'alcanzar', 'punto', 'mayor', 'actividad', 'simplemente', 'hacer', 'hacer', 'calor', '2023', '2024', 'ver', 'cambio', 'climatico', 'solo', 'servir', 'meter', 'miedo', 'poblacion']",1
1702,"['aplicar', 'tambien', 'hacer', 'cambio', 'positivo', 'cambio', 'climatico']",1
1703,"['lamentable', 'iniciar', 'diar', 'leer', 'brasil', 'registrado', 'temperatura', 'record', '60', 'grado', 'centigrado', 'cambioclimatico', 'avanzar', 'paso', 'agigantado', 'tal', 'parecer', 'hacer', 'mundo', 'tratar', 'menos', 'frenar', 'él', 'proxima', 'generación', 'tendrar', 'dificil', 'parecer', 'aca', 'ecuador', 'quedar', 'lejos', 'dia', 'invierno', 'quito', 'ejemplo', 'parecer', 'vivir', 'verano']",1
1704,"['elmundo', 'asi', 'manera', 'acabar', 'cambio', 'climatico']",1
1705,"['chatgpt', 'ayudar', 'escribir', 'renglón', 'sensiblero', 'respecto', 'cambio', 'climatico', 'poder', 'hacer', 'revertir', 'él', 'tirar', 'poesia', '🤌', 'idea', 'lpm']",1
1706,"['davidarpista', 'davidsantosvlog', 'ningun', 'cambio', 'climatico', 'mas', 'allo', 'normal', 'existir', 'primero', 'diar', 'tierra', 'supuesto', 'ningun', 'calentamiento', 'global']",1
1707,"['arquidiocesis', 'barcelona', 'convocar', 'rezar', 'lluevo', 'cataluña', 'sequia', 'historico', 'azota', 'ciudad']",1
1708,"['🛏', 'alquiler', 'habitacion', 'toledo', 'si', 'vién', 'toledo', 'algun', 'eventir', 'trabajar', 'alquilo', 'habitacion', 'corto', 'largo', 'duracion', 'zona', 'tranquilo', '5', 'min', 'toledo', 'capital', 'estacion', 'puy', 'duir', 'fou', 'chollosentablondeanuncio']",1
1709,"['idea', 'manto', 'termico', 'salvar', 'glaciar', 'surgio', 'congreso', 'internacional', 'crisis', 'cambio', 'climatico', 'celebrado', 'merido', '9', 'octubre', '2023', 'diecinuevir', 'dia', 'despues', 'importacion', 'geotextil', 'registrar', 'destino', 'venezuela', '🔗']",1
1710,"['sabiar', '150', 'año', 'tiempo', 'tardar', 'bolso', 'plastico', 'comun', 'degradar', 'él', 'botellar', 'pet', 'poder', 'tardar', '1000', 'año', 'desaparecer', 'cambioclimatico', 'medioambiente']",1
1711,"['cambio', 'climatico']",1
1712,"['🌎', 'cambioclimatico', 'ministra', 'medio', 'ambiente', 'apuntar', 'profundizar', 'regulacion', 'densidad', 'normativo', 'tras', 'nuevo', 'evaluacion', 'ocde']",1
1713,"['jaimeobregon', 'gipuzkoa', 'diputacion', 'propio', 'observatoriir', 'cambio', 'climatico', 'observar', 'impasible', 'barbaridad', 'cometer', 'territorio', 'destruccion', 'zona', 'verde', 'manteo', 'unicar', 'barrio', 'gro', 'donostia']",1
1714,"['desarrollo', 'planta', 'energia', 'solar', 'choca', 'interés', 'campo', 'valenciano', 'sostenibilidad', 'cambioclimatico', 'energiasrenovabl', 'biodiversidad', 'ods', 'movilidadsostenible']",1
1715,"['enmet3', 'cosa', 'cambio', 'climatico', '🤣']",1
1716,"['«', 'interno', '15', 'ley', 'justicia', 'climatico', 'promover', 'politica', 'acción', 'combatir', 'cambio', 'climatico', 'proteger', 'medio', 'ambiente', 'line', 'compromiso', 'reino', 'sostenibilidad', 'conservacion']",1
1717,"['aconsejo', 'dej', 'comer', 'carne', 'retir', 'coche', 'hacer', '25', 'año', 'demuestra', 'tener', 'conciencia', 'social', 'cambio', 'climaticoso', 'tieso']",1
1718,"['igual', 'tonto', 'lindir', 'hablar', 'cambio', 'climatico']",1
1719,"['biologo', 'especializado', 'conservacion', 'especie', 'advertir', 'combinacion', 'cambio', 'climatico', 'influencia', 'humana', 'causar', 'sexto', 'extincion', 'masivo', 'podrio', 'dar', 'él', 'casino', 'clima', 'william', 'nordhaus']",1
1720,"['ver', 'director', 'museo', 'europa', 'ir', 'chiqu', 'hacer', 'intervención', 'cambio', 'climatico']",1
1721,"['asi', 'solucion', 'cambio', 'climatico', 'desastre', 'natural', 'montevideo', 'buen', 'aire', 'gobierne', 'derecho']",1
1722,"['fernandovallado', 'entonces', 'epocar', 'feudal', 'revolucion', 'industrial', 'cambio', 'climatico', 'existia', 'desigual', 'reparto', 'riqueza', 'decir', 'civilización', 'anterior', 'desigualdad', 'reparto', 'riqueza', 'tal', 'existia', 'incluso', 'esclavitud']",1
1723,"['pabloschiavi', 'montevideoim', 'invitar', 'debatir', 'demostrar', 'él', 'producto', 'cambio', 'climatico', 'decir', 'culpa', 'cossecarolín', 'faltar', 'verdad']",1
1724,"['oliviculturo', '«', 'actividad', 'futuro', '»', 'reto', 'cambio', 'climatico', 'estabilidad', 'precio']",1
1725,"['nieve', 'madrid', 'capital', 'pleno', 'marzo', 'alertar', 'ciudad', 'frio', 'invernal', 'fuerte', 'viento']",1
1726,"['filadelfia', 'ciudad', 'elegido', 'año', 'continuar', 'discusion', 'acerca', 'cambio', 'climatico', 'afectar', 'planeta', 'medioambiente', 'philadelphia', 'cambioclimatico']",1
1727,"['macrodc', 'leonardovera60', 'destinar', 'proyecto', 'impacto', 'elaboracion', 'sombrero', 'cabeza', 'ajo', 'cambio', 'climatico', 'etc', 'apruer', 'proyecto', 'credencial', 'evaluarlo', 'resultado', 'investigación', 'publicar', 'revista', 'ronda']",1
1728,"['🌍', 'estudio', 'internacional', 'revelar', 'mayorio', 'poblacion', 'mundial', 'atribuir', 'cambio', 'climatico', 'acción', 'humana', 'amlat', 'mexico', '🇲', 'argentino', '🇦', 'colombia', '🇨', 'peru', '🇵', 'ecuador', '🇪', 'liderar', 'percepcion']",1
1729,"['hemeroteco', 'economicar', '2018', 'grupo', 'intergubernamental', 'experto', 'cambio', 'climatico', 'nación', 'unidas', 'estimo', 'si', 'actividad', 'humano', 'provocase', 'temperatura', 'planeta', 'cruzar', 'umbral', '15', 'dañariar', 'ecosistema', 'terraqueo', 'moralejo']",1
1730,"['si', 'ir', 'manga', 'camisa', 'pleno', 'invierno', 'cambio', 'climatico']",1
1731,"['cambio', 'climatico', 'provocar', 'multiplicacion', 'garrapata', 'españa']",1
1732,"['sierra', 'nevado', 'registro', 'fin', 'semana', 'mayor', 'nevado', 'ultima', 'temporada']",1
1733,"['🔴', 'cerro', 'cordillerar', 'senapred', 'emitir', 'alerta', 'evacuacion', 'vivo', '»']",1
1734,"['gracioso', 'cambio', 'climatico', 'fenomeno', 'llevar', 'suceder', 'milenio', 'revolucion', 'industrial']",1
1735,"['capitanbitcoin', 'cambio', 'climatico', 'marzo']",1
1736,"['acuerdo', 'programa', 'investigacion', 'cambio', 'climatico', 'unam', 'mexico', 'baja', 'emisión', 'gas', 'efecto', 'invernadero', 'gei', 'podriar', 'ligado', 'bajo', 'desarrollo', 'economico']",1
1737,"['ardeleo', 'ir', 'venir', 'verso', 'cambio', 'climatico']",1
1738,"['pigdemont', 'despues', 'olvidar', 'reciclar', 'él', 'cambio', 'climatico', 'tal']",1
1739,"['cambio', 'climatico', 'si', 'oiteeeee']",1
1740,"['mbafraudee', 'cambio', 'climatico', 'mejorar', 'rio', 'humedal', 'estar', 'llenar', 'lagrima']",1
1741,"['diferencia', 'calentamiento', 'global', 'cambio', 'climatico', 'via', 'britannica']",1
1742,"['urbanitae', 'devuelto', 'mas', '33m€', 'inversor']",1
1743,"['economia', 'gigante', 'petrolero', 'ecopetrol', 'joya', 'corona', 'sector', 'energetico', 'colombiano', 'enfrentar', 'desafio', 'transicion', 'energetico', 'cambioclimatico', 'energiasostenible']",1
1744,"['learn', 'the', 'metrics', 'you', 'need', 'to', 'monitor', 'elastic', 'plus', 'commands', 'for', 'correcting', 'common', 'performance', 'problems', 'download', 'our', 'cheatsheet', 'herir']",1
1745,"['país', 'desarrollo', 'sentir', 'efecto', 'cambioclimatico', 'mas', 'intensidad', 'nación', 'mas', 'rica', 'resilient', 'contar', 'recurso', '✋', 'conocer', 'iniciativa', 'comunitario', 'poder', 'ayudar', 'ultimo', 'opecfundquarterly', 'ods13']",1
1746,"['sector', 'palmero', 'esperar', 'bajo', '20', 'produccion', 'impacto', 'climatico', 'lear', 'mas', 'aqui', '⬇']",1
1747,"['kurobber', 'siempre', 'cambiar', 'sexo', 'fuente', 'valioso', 'placer', 'gente', 'saber', 'cuan', 'importante', 'si', 'necesidad', 'sero', 'moneda', 'independientemente', 'cambio', 'climatico', 'u', 'circunstancia', 'sexo', 'valioso', 'facil', 'ofrecer']",1
1748,"['🎯', 'diferencia', 'calentamiento', 'global', 'cambio', 'climatico']",1
1749,"['❌', 'cambio', 'climatico', 'amenazar', 'ser', 'humano', '✅', 'grave', 'amenazar', 'salud', 'bienestar', 'debido', 'aumento', 'catastrof', 'natural', 'propagacion', 'enfermedad', 'inseguridad', 'alimentario']",1
1750,"['capb23', 'cossecarolín', 'caso', 'deber', 'ser', 'cambio', 'climatico']",1
1751,"['oppenheimera', 'elnuevoherald', 'cambio', 'climatico', 'jajajjajar']",1
1752,"['cabecerar', 'partido', 'adn', 'portugal', 'segun', 'obtener', 'voto', 'nombre', 'parecer', 'ad', 'negacionista', 'cambio', 'climatico', 'tope']",1
1753,"['agua', 'cepal', 'iico', 'cambioclimatico', 'mas', 'informacion']",1
1754,"['hablar', 'daniel', 'montoya', 'cientifico', 'centro', 'vasco', 'cambio', 'climatico', 'bc3research', 'efecto', 'acumulacion', 'plastico', 'microplastico', 'naturaleza', 'foto', 'cgarciapozo']",1
1755,"['argirocasta888', 'cambio', 'climatico', '😉']",1
1756,"['cambio', 'climatico', 'conocido', 'crisis', 'salinidad', 'messiniense', 'provoco', 'crisis', 'biologico', 'enorme', 'magnitud', 'entorno', 'mediterraneo', 'hacer', '8', 'millón', 'año', '📰', 'via', 'novaciencia', 'mioceno', 'paleoclimatologia', 'geologia']",1
1757,"['malpelicano', 'foto', 'cambio', 'climatico']",1
1758,"['ultimo', 'cambio', 'climatico']",1
1759,"['medio', 'ambiente', 'capital', 'psoe', 'pedir', 'gobierno', 'local', 'diseñar', 'plan', 'sombra', 'agua', 'combatir', 'cambio', 'climatico', 'trav', 'cordobahoy']",1
1760,"['pacto', 'verde', 'europeo', 'avance', 'ambiental', 'poner', 'pie', 'guerra', 'granjero', 'parlamento', 'ue', 'aprobo', 'ley', 'frenar', 'cambio', 'climatico', 'enfrentar', 'ecologista', 'izquierdo', 'agricultor', 'derecho', 'gabriel', 'michi']",1
1761,"['importancia', 'creer', 'tanto', 'simple', 'fyp', 'fypシ', 'cambioclimatico', 'deforestacion', 'crisisclimatico', 'amazona', 'selvatropical']",1
1762,"['👁', 'cambio', 'climatico', '🔻']",1
1763,"['tangoshowmantv', 'ferjo1978', 'alejobongio', 'silviatanc', 'laricchiahugo', 'nunca', 'hablar', 'antropogenismo', 'leer', 'atra', 'fijatir', 'si', 'cambio', 'climatico', 'calentamiento', 'global', 'aumento', 'conc', 'co2', 'atmosferico']",1
1764,"['balbontinca', 'vaya', 'pasar', 'mayo', 'sero', 'cambio', 'climatico', 'siempre', 'ser', 'asi']",1
1765,"['alto', 'cambio', 'climatico']",1
1766,"['asi', 'estar', 'desagüe', 'montevideo', 'momento', 'esperar', 'lluvia', 'leve']",1
1767,"['📢', 'publicar', 'temporada', '3', 'membermasterclass', 'poder', 'ver', '👀', 'primero', 'capitulo', 'titulo', 'construir', 'resiliencia', 'negocio', 'ayudarer', 'mantener', 'negocio', 'flotar', 'contexto', 'cambiante', 'pierda', '👈']",1
1768,"['dato', 'reflexionar', '41', 'ver', 'cambio', 'climatico', 'combinacion', 'accion', 'humano', 'factor', 'natural', 'proporción', 'factor', 'natural', '14', 'ver', 'relacion', 'estilo', 'vida', 'cambio', 'climatico', 'mas', 'preocupado', 'izquierdo']",1
1769,"['pedir', 'credito', 'enfrentar', 'situacion', 'productor', 'implementar', 'alternativa', 'combatir', 'sequia', 'cambio', 'climatico', '¨']",1
1770,"['fallo', 'ganador', 'valencia', 'ir', 'cambio', 'climatico', 'falla', 'mayorio', 'construir', 'material', 'toxico', 'contaminante', 'despues', 'quemar', 'ignoro', 'si', 'ganador', 'asi', 'construido', 'jo']",1
1771,"['junto', 'insperu', 'ojospropio', 'presentir', 'concurso', 'fotografico', 'impacto', 'cambio', 'climatico', 'salud', 'concurso', 'de', 'invitar', 'documentar', 'generar', 'conciencia', 'cambio', 'climatico', 'afectar', 'salud', 'persona', 'en', '👉']",1
